Label (orange means counterion excluded),# Steps,SMILESidx,smiles,atoms,regressionLogistique
5,FC1=CC=C(F)C([C@@H]2[C@@H](NC(OC(C)(C)C)=O)CC(O)CO2)=C1,15,0.99987596915249
6,FC1=CC=C(F)C([C@@H]2[C@@H](NC(OC(C)(C)C)=O)CC(CO2)=O)=C1,15,0.7384114765673397
0,CC(OC(N1CC2=NN(S(C)(=O)=O)C=C2C1)=O)(C)C,15,0.9781441431481905
1,CS(N1C=C2C(C[N]C2)=N1)(=O)=O,15,0.3586081399166637
2,FC1=CC=C(F)C([C@@H]2[C@@H](NC(OC(C)(C)C)=O)C[C@@H](N3CC4=NN(S(C)(=O)=O)C=C4C3)CO2)=C1,15,0.9996314121315424
3,FC1=CC=C(F)C([C@@H]2[C@@H](N)C[C@@H](N3CC4=NN(S(C)(=O)=O)C=C4C3)CO2)=C1,15,0.3406328650839214
0,BrC1=CC=C(F)C=C1,15,0.9977440266910742
1,BrCC1=CC(F)=CC=C1C#N,15,0.9943295147067521
2,CN1C(CC(N(CC2=CC(F)=CC=C2C#N)C1=O)Cl)=O,15,0.9786117672984629
3,CN1C(C=C(N(CC2=CC(F)=CC=C2C#N)C1=O)N3CCC[C@@H](N)C3)=O,15,0.9990500316018611
0,O=C1NC(N([C@@H]2O[C@@H]([C@H]([C@H]2OC(C)=O)OC(C)=O)COC(C)=O)C=C1)=O,15,0.5983521467534826
1,O=C1NC(N([C@@H]2O[C@@H]([C@H]([C@H]2O)O)CO)C=C1)=O,15,0.6906878801655536
0,NC1=C(F)C=C(C(C(O)=O)C)C=C1,15,0.9811329862618621
1,FC(C=C(C(C(O)=O)C)C=C1)=C1C2=CC=CC=C2,15,0.9483739789730204
2,FC(C=C([C@@H](C(O)=O)C)C=C1)=C1C2=CC=CC=C2,15,0.9483739789730204
0,CC#CC(O)(C)C,15,0.6994265832400154
1,CSC(C=C1)=CC=C1C(O)C#CC(O)(C)C,15,0.9682980269889546
2,O=C(C1=CC=C(SC)C=C1)C#CC(O)(C)C,15,0.9998117806046912
3,CC1(C)C(C=C(C2=CC=C(SC)C=C2)O1)=O,15,0.10608762203661826
4,CC1(C)C(C=C(C2=CC=C(S(C)=O)C=C2)O1)=O,15,0.0003657906997495698
5,CC1(C)C(C(I)=C(C2=CC=C(S(=O)(N)=O)C=C2)O1)=O,15,0.05397937039955565
6,CC1(C)C(C(C2=CC(F)=CC=C2)=C(C3=CC=C(S(=O)(N)=O)C=C3)O1)=O,15,0.04345354455501354
0,N#C[C@@H]1N([C@@H](C2=CC=CC=C2)CO3)[C@@H]3CCC1,15,0.28751177341575457
1,OC1(CN(C(OC(C)(C)C)=O)C1)[C@@]2(C#N)N([C@@H](C3=CC=CC=C3)CO4)[C@@H]4CCC2,15,0.0392557446367827
